Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
"Ingeniero Senior, Ciencia de Datos",Constellation Brands,"Mexico City, Mexico",REMOTE,,Full-time,Food and Beverage Services,2026-07-25T14:08:34.557747,28,Information Technology,,,"Job Description Ciudad de México Nivel de estudios Bachelor’s Degree in Computer Science, Computer Engineering, Data Science, Artificial Intelligence, Industrial Engineering or equivalent. Advanced degree preferred. Experiencia Requerida 5+ years delivering enterprise-level Data Science solutions Habilidades Soft Skills Team Player: Excellent communication and interpersonal skills, working effectively as part of a team and collaborating with stakeholders across different locations. Ability to tell a story with data. Ability to communicate results of advanced analytics in plain English. Adaptability: Thrive in a dynamic, fast-paced work environment and adapt quickly to changing business needs. Attention to Detail: Meticulous attention to detail, ensuring data accuracy and maintaining high-quality standards in all deliverables. Technical Skills A minimum of 5 years of professional hands-on experience developing/deploying Enterprise-scale data scicene soluitons An understanding of cloud infrastructure for Machine Learning/AI ops., e.g., Databricks / AWS Sagemaker Strong problem-solving skills and the ability to troubleshoot complex data and machine learning related issues Solid understanding of a variety of machine learning algorithms. Solid understanding of developing, deploying and gaining value from Gen AI and AI (agentic) agents. Expert-level proficiency with Python Hands-on experience with machine learning and generative AI frameworks Experience deploying machine learning and AI applications in cloud-based solutions (AWS or Databricks). Strong understanding of database systems, data structures, and data processing techniques. Familiarity with OPC-UA, MQTT, and industrial automation protocols is a significant advantage Strong analytical abilities to translate business requirements into technical AI workflows Experience in a manufacturing or industrial environment preferred Resumen The Sr. Data Scientist, Digital Manufacturing uses data from production lines (including sensors), digital frontline worker solutions, and quality control systems to build and deliver advanced analytics, predictive modeling, machine learning, and AI solutions that improve manufacturing performance and reduce cost. The role applies statistical methods, data visualization, generative AI, and AI agents to help teams make data-driven decisions that increase productivity and efficiency, reduce waste, improve product quality, and lower total operating costs. Key focus areas include manufacturing process optimization, predictive maintenance, defect detection, utilities (energy/water) optimization, and process automation. You will be responsible for the entire project life cycle from conception through commissioning of projects that support advanced analytic initiatives. Responsabilidades Develop and operationally deploy advanced analytic decision support solutions (machine learning, deep learning, generative AI, Agentic agents, etc.) to that incorporate data from disparate manufacturing systems (MES, LIMS, CMMS, WMS, ERP, etc.) to drive process improvement and performance optimization. Collaborate with cross-functional teams (Manufacturing, Operations, R&D, Quality, IT, etc.) to design and implement largescale data-driven solutions. Ensure data quality, integrity, and compliance with model risk standards. Partner with technical and non-technical teams to resolve data gaps, inconsistencies, support validation activities and ensure ROI is derived from data science activities. Collect, clean, and pre-process large structured and unstructured datasets to ensure they are ""model-ready"". Preprocess, cleanse, and manage data to ensure accuracy and quality for model input and inference. Conduct Exploratory Data Analysis (EDA) using statistical techniques and data visualization to uncover patterns, relationships, and outliers. Conduct feature engineering and train/test machine learning models for real-time process monitoring/alerting, anomaly detection, quality defects and machine failure prevention/identification. Manage model lifecycle (data prep, train, test, tune, deploy, monitor performance). Design, build, and deploy AI-powered applications, chatbots, and agents. Implement Retrieval-Augmented Generation (RAG). Integrate pre-trained AI models with internal data sources and external applications. Optimize AI models for speed, scalability, and cost-efficiency in production environments. Monitor deployed models for performance, accuracy, and latency, implementing ML/LLM Ops and using evaluation frameworks. Work with technical and non-technical teams to implement models into production and translate complex findings into actionable insights for stakeholders. Maintain documentation, best practices, and knowledge repositories for analytics solutions. Monitor adoption KPIs, gather user feedback, and drive continuous improvement in analytics capabilities. Stay updated with the latest AI trends to enhance organizational AI infrastructure Location Ciudad de Mexico, Mexico Additional Locations Job Type Full time Job Area Operations and Production Equal Opportunity Constellation Brands is committed to a continuing program of equal employment opportunity. All persons have equal employment opportunities with Constellation Brands, regardless of their sex, race, color, age, religion, creed, sexual orientation, national origin or citizenship, ancestry, physical or mental disability, medical condition (cancer or genetic characteristics), marital status, gender (including gender identity or gender expression), familial status, military or veteran status, genetic information, pregnancy, childbirth, breastfeeding, or related conditions (or any other group or category within the framework of the applicable discrimination laws and regulations).",https://mx.linkedin.com/jobs/view/ingeniero-senior-ciencia-de-datos-at-constellation-brands-4427647464,4427647464,,,,,,,,,
Banamex- Data Science Senior Analyst,Banamex,Mexico City Metropolitan Area,REMOTE,,Full-time,"Banking, Financial Services, and Investment Banking",2026-07-25T14:08:34.557753,25,Information Technology,,,"The Data Science Senior Analyst is a seasoned professional role. Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes and work-flow for the area or function. Integrates subject matter and industry expertise within a defined area. Requires in-depth understanding of how areas collectively integrate within the sub-function as well as coordinate and contribute to the objectives of the function and overall business. Evaluates moderately complex and variable issues with substantial potential impact, where development of an approach/taking of an action involves weighing various alternatives and balancing potentially conflicting situations using multiple sources of information. Requires good analytical skills in order to filter, prioritize and validate potentially complex and dynamic material from multiple sources. Strong communication and diplomacy skills are required. Regularly assumes informal/formal leadership role within teams. Involved in coaching and training of new recruits. Significant impact in terms of project size, geography, etc. by influencing decisions through advice, counsel and/or facilitating services to others in area of specialization. Work and performance of all teams in the area are directly affected by the performance of the individual. Responsibilities: Conducts strategic data analysis, identifies insights and implications and make strategic recommendations, develops data displays that clearly communicate complex analysis. Mines and analyzes data from various banking platforms to drive optimization and improve data quality. Deliver analytics initiatives to address business problems with the ability to determine data required, assess time & effort required and establish a project plan. Consults with business clients to determine system functional specifications. Applies comprehensive understanding of how multiple areas collectively integrate to contribute towards achieving business objectives. Consults with users and clients to solve complex system issues/problems through in-depth evaluation of business processes, systems and industry standards; recommends solutions. Leads system change process from requirements through implementation; provides user and operational support of application to business users. Formulates and defines systems scope and objectives for complex projects through research and fact-finding combined with an understanding of applicable business systems and industry standards. Impacts the business directly by ensuring the quality of work provided by self and others; impacts own team and closely related work teams. Considers the business implications of the application of technology to the current business environment; identifies and communicates risks and impacts. Drives communication between business leaders and IT; exhibits sound and comprehensive communication and diplomacy skills to exchange complex information. Performs other duties and functions as assigned. Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency. Qualifications: 5-8 years experience in business and data analysis, process improvement and project management Ability to effectively use complex analytical, interpretive and problem solving techniques. Demonstrated interpersonal, verbal and written communication skills. Methodical attention to detail Experience using tools for statistical modeling of large data sets Education: Bachelor’s/University degree or equivalent experience This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required. ------------------------------------------------------ Job Family Group: Technology ------------------------------------------------------ Job Family: Data Science ------------------------------------------------------ Time Type: Full time ------------------------------------------------------ Most Relevant Skills Please see the requirements listed above. ------------------------------------------------------ Other Relevant Skills For complementary skills, please see above and/or contact the recruiter. ------------------------------------------------------ Citi is an equal opportunity employer, and qualified candidates will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other characteristic protected by law. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi. View Citi’s EEO Policy Statement and the Know Your Rights poster.",https://mx.linkedin.com/jobs/view/banamex-data-science-senior-analyst-at-banamex-4444379219,4444379219,,,,,,,,,
FBS - Associate Decision Scientist,Capgemini,"Mexico City, Mexico",REMOTE,,Full-time,IT Services and IT Consulting,2026-07-25T14:08:34.557756,25,Other,,,"Our Client is one of the United States' largest insurers, providing a wide range of insurance and financial services products with gross written premiums well over US$25 Billion (P&C). They proudly serve more than 10 million U.S. households with more than 19 million individual policies across all 50 states through the efforts of over 48,000 exclusive and independent agents and nearly 18,500 employees. Finally, our Client is part of one the largest Insurance Groups in the world. About The Role As part of the Decision Science team, this role is central to connecting marketing performance with business outcomes. You'll transform data into actionable insights that guide strategic decisions across online and call center channels. By combining analytical rigor with storytelling, you'll help stakeholders understand what's driving performance and how to optimize future campaigns. What You'll Do Analyze marketing performance across channels and connect spend to customer value Build and maintain dashboards and data models that accurately reflect marketing KPIs Conduct deep-dive analyses to uncover drivers of performance and identify optimization opportunities Collaborate with stakeholders from Marketing, Product, Finance, and Channel teams to support data-driven decision-making Support broader Decision Science initiatives with analytical expertise Translate complex data insights into clear, actionable recommendations for technical and non-technical audiences Work with SQL dashboards and existing datasets to uncover patterns and solve business challenges Requirements Strong analytical mindset with demonstrated problem-solving skills Excellent verbal communication and listening skills; basic storytelling ability Experience in marketing analysis and campaign performance evaluation Familiarity with marketing KPIs and conversion funnel optimization Proficient in SQL and data wrangling techniques Conceptual understanding of statistical and machine learning methods Experience with data visualization tools (e.g., Tableau, Power BI) Technical aptitude with tools such as Python, R, Snowflake Comfortable working in fast-paced environments and adapting to new technologies Benefits This position comes with competitive compensation and benefits package: Competitive salary and performance-based bonuses Comprehensive benefits package Career development and training opportunities Flexible work arrangements (remote and/or office-based) Dynamic and inclusive work culture within a globally reknowned group Private Health Insurance Pension Plan Paid Time Off Training & Development",https://mx.linkedin.com/jobs/view/fbs-associate-decision-scientist-at-capgemini-4441896727,4441896727,,,,,,,,,
Clinical Data Science Lead,ICON Strategic Solutions,"Mexico City, Mexico",REMOTE,,Full-time,Pharmaceutical Manufacturing,2026-07-25T14:08:34.557759,37,Engineering,Information Technology,,"Mexico. Remote. ICON plc is a world-leading healthcare intelligence and clinical research organization. We’re proud to foster an inclusive environment driving innovation and excellence, and we welcome you to join us on our mission to shape the future of clinical development. As a Clinical Data Science Lead at ICON, you will drive data science initiatives within clinical trials, ensuring that our analyses provide meaningful insights that inform strategic decisions. What You Will Do You will manage day-to-day clinical data science activities, supporting your team to deliver quality outcomes. Key Responsibilities Include Leading the design and implementation of data science strategies to enhance clinical trial data analysis. Collaborating with cross-functional teams to identify key data requirements and analytical needs. Overseeing the development of statistical models and analytical tools to optimize data interpretation. Mentoring and guiding team members in best practices for data analysis and visualization. Communicating findings and insights to stakeholders through presentations and reports, influencing project direction. Your Profile You will have solid clinical data science experience, with the ability to manage competing priorities and develop your team. Required Qualifications And Experience Bachelor's degree in life sciences, computer science, or a related discipline Extensive experience in data analysis and project leadership within a clinical research setting. Strong expertise in statistical software and data visualization techniques. Exceptional analytical and problem-solving skills, with a focus on translating data into actionable insights. Excellent communication and leadership skills, with the ability to foster collaboration across diverse teams. Willingness to travel as required (approximately 15%) What ICON Can Offer You Our success depends on the quality of our people. That’s why we’ve made it a priority to build a diverse culture that rewards high performance and nurtures talent. In addition to your competitive salary, ICON offers a range of additional benefits. Our benefits are designed to be competitive within each country and are focused on well-being and work life balance opportunities for you and your family. Our Benefits Examples Include Various annual leave entitlements A range of health insurance offerings to suit you and your family’s needs. Competitive retirement planning offerings to maximize savings and plan with confidence for the years ahead. Global Employee Assistance Programme, LifeWorks, offering 24-hour access to a global network of over 80,000 independent specialized professionals who are there to support you and your family’s well-being. Life assurance Flexible country-specific optional benefits, including childcare vouchers, bike purchase schemes, discounted gym memberships, subsidized travel passes, health assessments, among others. Visit our careers site to read more about the benefits ICON offers. At ICON, inclusion & belonging are fundamental to our culture and values. We’re dedicated to providing an inclusive and accessible environment for all candidates. ICON is committed to providing a workplace free of discrimination and harassment. All qualified applicants will receive equal consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application process, or in order to perform the essential functions of a position, please let us know or submit a request here Interested in the role, but unsure if you meet all of the requirements? We would encourage you to apply regardless – there’s every chance you’re exactly what we’re looking for here at ICON whether it is for this or other roles. Are you a current ICON Employee? Please click here to apply",https://mx.linkedin.com/jobs/view/clinical-data-science-lead-at-icon-strategic-solutions-4436907485,4436907485,,,,,,,,,
"Gerente Senior, Ciencia de Datos",Constellation Brands,"Mexico City, Mexico",REMOTE,,Full-time,Food and Beverage Services,2026-07-25T14:08:34.557761,85,Information Technology,,,"Job Description Ciudad de México Nivel de estudios Bachelor’s Degree in Computer Science, Computer Engineering, Data Science, Artificial Intelligence, Industrial Engineering or equivalent. Advanced degree preferred. Experiencia Requerida 10+ years delivering enterprise-level Data Science solutions Habilidades Soft Skills Strong leadership experience building, guiding and mentoring technical teams. Team Player: Excellent communication and interpersonal skills, working effectively as part of a team and collaborating with stakeholders across different locations. Ability to tell a story with data. Ability to communicate results of advanced analytics in plain English. Adaptability: Thrive in a dynamic, fast-paced work environment and adapt quickly to changing business needs. Attention to Detail: Meticulous attention to detail, ensuring data accuracy and maintaining high-quality standards in all deliverables. Technical Skills A minimum of 5 years of professional hands-on experience developing/deploying Enterprise-scale data scicene soluitons An understanding of cloud infrastructure for Machine Learning/AI ops., e.g., Databricks / AWS Sagemaker Strong problem-solving skills and the ability to troubleshoot complex data and machine learning related issues Solid understanding of a variety of machine learning algorithms. Solid understanding of developing, deploying and gaining value from Gen AI and AI (agentic) agents. Expert-level proficiency with Python Hands-on experience with machine learning and generative AI frameworks Experience deploying machine learning and AI applications in cloud-based solutions (AWS or Databricks). Strong understanding of database systems, data structures, and data processing techniques. Familiarity with OPC-UA, MQTT, and industrial automation protocols is a significant advantage Strong analytical abilities to translate business requirements into technical AI workflows Experience in a manufacturing or industrial environment preferred Resumen The Sr. Manager, Data Science, Digital Manufacturing will lead a team of Data Scientists that use data from production lines (including sensors), digital frontline worker solutions, and quality control systems to build and deliver advanced analytics, predictive modeling, machine learning, and AI solutions that improve manufacturing performance and reduce cost. This role is hands-on; the expectation is the manager will individually contribute and also lead, mentor and grow a team that applies statistical methods, data visualization, generative AI, and AI agents to help the business make datadriven decisions that increase productivity and efficiency, reduce waste, improve product quality, and lower total operating costs. Key focus areas include manufacturing process optimization, predictive maintenance, defect detection, utilities (energy/water) optimization, and process automation. You and your team will be responsible for the entire project life cycle from conception through commissioning of projects that support advanced analytic initiatives. Responsabilidades Lead, mentor and grow a high-performing team to develop and operationally deploy advanced analytic decision support solutions (machine learning, deep learning, generative AI, Agentic agents, etc.) to that incorporate data from disparate manufacturing systems (MES, LIMS, CMMS, WMS, ERP, etc.) to drive process improvement and performance optimization. Serve as the Manufacturing Data Science SME and drive effective collaborate with cross-functional teams (Manufacturing, Operations, R&D, Quality, IT, etc.) to design and implement large-scale data-driven solutions. Ensure data quality, integrity, and compliance with model risk standards. Partner with technical and non-technical teams to resolve data gaps, inconsistencies, support validation activities and ensure ROI is derived from data science activities. Provide the team with the necessary tools and guidance to collect, clean, and pre-process large structured and unstructured datasets to ensure they are ""model-ready"". Preprocess, cleanse, and manage data to ensure accuracy and quality for model input and inference. Guide and conduct Exploratory Data Analysis (EDA) using statistical techniques and data visualization to uncover patterns, relationships, and outliers. Conduct feature engineering and train/test machine learning models for real-time process monitoring/alerting, anomaly detection, quality defects and machine failure prevention/identification. Manage model lifecycle (data prep, train, test, tune, deploy, monitor performance). Design, build, and deploy AI-powered applications, chatbots, and agents. Implement Retrieval-Augmented Generation (RAG). Integrate pre-trained AI models with internal data sources and external applications. Optimize AI models for speed, scalability, and cost-efficiency in production environments. Monitor deployed models for performance, accuracy, and latency, implementing ML/LLM Ops and using evaluation frameworks. Work with technical and non-technical teams to implement models into production and translate complex findings into actionable insights for stakeholders. Maintain documentation, best practices, and knowledge repositories for analytics solutions. Monitor adoption KPIs, gather user feedback, and drive continuous improvement in analytics capabilities. Stay updated with the latest AI trends to enhance organizational AI infrastructure. Evolve technology and train your team to fully leverage innovative and emerging toolsets. Location Ciudad de Mexico, Mexico Additional Locations Job Type Full time Job Area Operations and Production Equal Opportunity Constellation Brands is committed to a continuing program of equal employment opportunity. All persons have equal employment opportunities with Constellation Brands, regardless of their sex, race, color, age, religion, creed, sexual orientation, national origin or citizenship, ancestry, physical or mental disability, medical condition (cancer or genetic characteristics), marital status, gender (including gender identity or gender expression), familial status, military or veteran status, genetic information, pregnancy, childbirth, breastfeeding, or related conditions (or any other group or category within the framework of the applicable discrimination laws and regulations).",https://mx.linkedin.com/jobs/view/gerente-senior-ciencia-de-datos-at-constellation-brands-4427639565,4427639565,,,,,,,,,
Ingeniero en Machine Learning Senior,Coppel,Mexico City Metropolitan Area,REMOTE,Executive,Full-time,Banking and Financial Services,2026-07-25T14:08:34.557763,25,Information Technology,"Strategy/Planning,",Research,"Grupo Coppel es una empresa mexicana que promueve la inclusión, diversidad e igualdad de oportunidades, asegurando un trato justo sin hacer diferencia por raza, lugar de origen, religión, creencias, edad, imagen, orientación sexual, identidad de género o discapacidad. Con 84 años de trayectoria, presencia en todo México y más de 120,000 colaboradores, se posiciona como uno de los principales empleadores del país. Tu talento merece los mejores beneficios Prestaciones de ley Salario competitivo Fondo de Ahorro Descuentos en compras de muebles y ropa Aguinaldo Vacaciones Prima vacacional Reparto de utilidades Día libre de cumpleaños Club de protección familiar Becas y programas educativos Útiles escolares para tus hijos Ambiente de trabajo agradable Entre otros beneficios y prestaciones Tu impacto en la organización Diseño de Soluciones End-to-End: Liderar el desarrollo de soluciones de machine learning desde la conceptualización hasta su implementación en producción, asegurando su alineación con los objetivos estratégicos del negocio. Implementación de MLOps: Establecer y estandarizar procesos para el versionado, despliegue, monitoreo y reentrenamiento automático de modelos, garantizando su confiabilidad y escalabilidad. Arquitectura de Datos para Analítica: Diseñar pipelines de datos escalables para el procesamiento y análisis de información, utilizando tecnologías cloud y herramientas modernas de ingeniería de datos. Despliegue en la Nube: Implementar soluciones en entornos cloud (principalmente GCP), aprovechando servicios como BigQuery, Vertex AI, Cloud Run y Cloud Storage. Monitoreo y Gobierno de Modelos: Implementar mecanismos de detección de drift, evaluación continua del desempeño y aseguramiento de la calidad de los datos. Colaboración con Stakeholders: Traducir necesidades del negocio en soluciones analíticas, trabajando de manera cercana con equipos multidisciplinarios. Liderazgo Técnico y Mentoría: Guiar a científicos e ingenieros de datos, fomentando la adopción de mejores prácticas y estándares de la industria. ¿Qué perfil buscamos? Indispensable: Maestría en Ciencias de la Computación, Ciencia de Datos, Inteligencia Artificial o áreas afines. Conocimientos y Experiencia Esencial Experiencia desarrollando e implementando soluciones de Machine Learning en producción . Dominio de Python , SQL . Experiencia en MLOps , incluyendo CI/CD, versionado de modelos y monitoreo. Experiencia en Google Cloud Platform (GCP) : BigQuery, Vertex AI, Cloud Run, Cloud Storage o alguna nube en el ámbito de la ciencia de datos. Desarrollo de pipelines de datos y procesos ETL/ELT. Experiencia en visualización de datos (Looker Studio, Tableau o Power BI). Habilidades de comunicación y liderazgo técnico. Conocimientos Deseables Experiencia con arquitecturas de microservicios (FastAPI o Flask). Conocimientos en herramientas de orquestación como Airflow o Cloud Composer. Familiaridad con prácticas de LLMOps y soluciones de IA generativa . Experiencia en entornos multinube.",https://mx.linkedin.com/jobs/view/ingeniero-en-machine-learning-senior-at-coppel-4444613516,4444613516,,,,,,,,,
Vehicle Propulsion Systems Engineering,Ford Motor Company,"Naucalpan de Juárez, México, Mexico",REMOTE,,Full-time,Motor Vehicle Manufacturing,2026-07-25T14:08:34.557765,39,Information Technology,,,"This position places strong emphasis on Google Cloud Platform (GCP), especially Tekton pipelines, Cloud Storage buckets, and Cloud Functions. The engineer will help design event-driven data workflows, automate deployment and testing, and implement cloud security controls as part of daily delivery. The role bridges data engineering and analytics, transforming and operationalizing data so teams can consume trusted insights faster. Build and maintain analytics data pipelines and transformation workflows for powertrain datasets. Design and operate GCP-native solutions using Cloud Storage, Cloud Functions, Pub/Sub, and BigQuery. Develop and maintain Tekton CI/CD pipelines for analytics code, data pipelines, and infrastructure changes. Implement event-driven processing patterns using Cloud Functions triggered by bucket events, Pub/Sub, or HTTP. Engineer Cloud Storage bucket strategies, including naming, IAM, lifecycle policies, retention, and cost-aware tiering. Apply strong data governance practices: data quality checks, metadata standards, lineage, and documentation. Support model and pipeline validation for data integrity, reliability, and production readiness. Build dashboards and reports that highlight trends, anomalies, and operational insights for engineering teams. Collaborate with calibration, controls, test, IT, and cybersecurity stakeholders to define and deliver requirements. Contribute to DevSecOps practices by integrating security scanning, secret management, and release controls into CI/CD. Monitor production services and pipelines using Cloud Logging, Monitoring, and alerting, and support incident response. Ensure compliance with enterprise data security, cybersecurity, and operational standards. Bachelor’s degree in Computer Science, Data Science, Engineering, Mathematics, Statistics, or related field. Experience 1-5+ years of relevant experience in data engineering, analytics engineering, data analysis, or data science. Hands-on delivery experience with data processing, analysis, and visualization. Experience with cloud-based analytics or data platforms; GCP experience strongly preferred. Automotive and powertrain data experience is a strong advantage. Core Data and Analytics Python proficiency for data transformation, automation, and analytics workflows. Strong SQL skills for extraction, transformation, and analytical querying. Solid understanding of ETL/ELT, data modeling, and data warehousing concepts. Experience with BI tools such as Tableau, Power BI, or Qlik. Ability to analyze large and complex datasets and produce actionable engineering insights. Version control proficiency with Git and collaborative branching/review workflows. GCP Technologies (High Emphasis) Cloud Storage: bucket architecture, IAM controls, lifecycle rules, retention policies, event notifications, and storage classes. Cloud Functions: event-driven development, deployment, observability, retry handling, and idempotent processing. Tekton: pipeline authoring, reusable tasks, triggers, artifact traceability, automated tests, approvals, and promotion gates. BigQuery and Pub/Sub: ingestion, transformation, and event-stream integration in analytics workflows. Identity and Access Management (IAM): least-privilege role design, service account scoping, and access governance. Security controls: Secret Manager, Cloud KMS, audit logging, and secure configuration baselines. Monitoring and reliability: Cloud Logging, Cloud Monitoring, Error Reporting, and alert-driven operations. Infrastructure as Code: Terraform or equivalent for repeatable GCP provisioning. DevOps and Cybersecurity CI/CD implementation for analytics and data products across dev, test, and prod environments. DevSecOps integration including dependency scanning, secret scanning, and policy checks in pipelines. Release management with rollback strategy, quality gates, and deployment governance. Working knowledge of cloud threat detection and security posture management principles. Collaboration Skills (Soft Skills) Strong written and verbal communication; clear technical documentation and stakeholder reporting. Structured problem solving with accountability and attention to root-cause analysis. High learning agility and adaptability in fast-evolving cloud and analytics environments. Effective cross-functional collaboration in global teams. Detail orientation and ownership mindset for data quality, reliability, and security.",https://mx.linkedin.com/jobs/view/vehicle-propulsion-systems-engineering-at-ford-motor-company-4436759660,4436759660,,,,,,,,,
AI Engineer I (Remote),Sezzle,"Mexico City, Mexico",REMOTE,,Full-time,Financial Services,,200,Engineering,Information Technology,,"The salary range for this role is 2,500 - 3,333 USD per month (Gross in USD) About Sezzle: With a mission to financially empower the next generation, Sezzle is revolutionizing the shopping experience beyond payments, blending cutting-edge tech with seamless, interest-free installment plans that make shopping smarter and more accessible. We’re not just transforming payments; we’re redefining how people discover, interact with, and purchase the things they love while driving real impact on merchant sales through increased conversions and higher order values. As we continue to shape the future of fintech and retail, we’re building an innovative, dynamic team passionate about creating more than just a transaction but a truly unique shopping journey. If you’re excited about pushing boundaries in tech and delivering a game-changing experience for consumers and merchants alike, come join us at Sezzle and help create the future of shopping! About the Role: We are seeking a talented and motivated AI Engineer I who is best in class, with a high IQ and a high EQ. This role presents an exciting opportunity to thrive in a dynamic, fast-paced environment within a rapidly growing team, with strong prospects for continued growth and increased ownership. As an AI Engineer I on the Applied AI team, you will contribute to the development of platforms and systems that power Sezzle's AI-driven capabilities. Your work will span initiatives such as building AI-powered features, developing intelligent automation and agentic systems, and embedding AI solutions into customer-facing products, internal tools, and operational workflows. You will work closely with senior engineers and cross-functional teams to identify opportunities where AI can drive meaningful impact—whether that's enhancing the customer experience, improving decision-making, or automating complex workflows. This role is ideal for engineers early in their AI careers who want hands-on exposure to production-grade AI systems, with opportunities to grow into greater ownership and technical leadership over time. What You'll Do: Contribute to the design and development of AI-powered platforms and systems, working alongside senior engineers on complex initiatives. Own end-to-end delivery of complex projects, from problem discovery and system design through production rollout and iteration. Build AI-driven features, intelligent automation, and agentic systems that enhance customer experiences and improve team productivity. Embed AI capabilities into existing team workflows, products, and processes, ensuring solutions integrate naturally Integrate AI capabilities into customer-facing products, internal tools, and operational workflows. Build full-stack components spanning backend services, APIs, data layers, and frontend interfaces. Translate business and operational problems into maintainable, AI-enabled technical solutions with guidance from senior team members. Apply systems thinking to ensure reliability, performance, and security across platforms. Collaborate with engineers, teams, and stakeholders across the company to understand requirements and deliver impactful solutions. Participate in production support and incident response for team-owned systems, learning operational best practices. Engage in code reviews and knowledge sharing to continuously improve skills and contribute to team growth. What We'll Look For: 1–3 years of professional experience in software engineering, AI engineering, platform engineering, or related roles. Hands-on experience designing, building, and shipping AI-powered systems into production environments. Strong proficiency in Python, SQL, and frontend frameworks such as React. Proven experience designing and owning production-grade full-stack systems. Experience working with distributed systems, internal platforms, or complex data workflows. Demonstrated experience working with Claude or equivalent large language model tools is required; candidates must be comfortable leveraging AI to enhance productivity, research, and communication. Ability to operate effectively in ambiguous problem spaces and drive solutions with minimal direction. Preferred Qualifications: Exposure to building AI-powered platforms or products, including contributing to architectural decisions. Foundational knowledge of core machine learning and data science principles, including supervised/unsupervised learning, feature engineering, and model evaluation. Familiarity with transformer architectures (BERT, GPT, etc.) and basic understanding of attention mechanisms, tokenization, and fine-tuning concepts. Exposure to embeddings and vector representations, including text embeddings and similarity search concepts; interest in vector databases (Pinecone, Weaviate, pgvector, or similar). Familiarity with NLP techniques such as text classification, named entity recognition, or semantic search. Familiarity with real-world agentic frameworks workflow engines (e.g., in-house automation platforms, langchain/graph, n8n, Make, or similar), with a solid understanding of how they work under the hood. Experience developing AI-assisted or agentic systems that interact with tools, data, or workflows. Familiarity with cloud-native development using AWS. Experience with containerized systems and orchestration tools such as Docker and Kubernetes. Exposure to CI/CD pipelines and modern development workflows (e.g., GitLab). Experience with Golang is a plus (or willingness to learn). About You: You have relentlessly high standards - many people may think your standards are unreasonably high. You are continually raising the bar and driving those around you to deliver great results. You make sure that defects do not get sent down the line and that problems are fixed so they stay fixed. You’re not bound by convention - your success—and much of the fun—lies in developing new ways to do things You need action - speed matters in business. Many decisions and actions are reversible and do not need extensive study. We value calculated risk-taking. You earn trust - you listen attentively, speak candidly, and treat others respectfully. What Makes Working at Sezzle Awesome: At Sezzle, we are more than just brilliant engineers, passionate data enthusiasts, out-of-the-box thinkers, and determined innovators. We believe in surrounding ourselves with only the best and the brightest individuals. Our culture is not defined by a certain set of perks designed to give the illusion of the traditional startup culture, but rather, it is the visible example living in every employee that we hire. #full-time",https://mx.linkedin.com/jobs/view/ai-engineer-i-remote-at-sezzle-4373986294,4373986294,,,,,,,,,
