Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Power & Gas Data Scientist,Empresa Confidencial,"Miguel Hidalgo, Mexico City, Mexico",REMOTE,Mid-Senior level,Full-time,Services for Renewable Energy and Electric Power Generation,2026-07-03T14:37:30.837738,25,Administrative,,,"🚀 ¿Te apasiona transformar datos en decisiones estratégicas? 🚀 Estamos buscando un(a) Power & Gas Data Scientist para integrarse a un equipo que juega un papel clave en el análisis e inteligencia de los mercados energéticos de México. Si disfrutas combinar ciencia de datos, automatización, analítica avanzada e inteligencia artificial para resolver desafíos complejos de negocio, esta oportunidad es para ti. ¿Qué harás? ✅ Diseñar e implementar soluciones analíticas para apoyar la toma de decisiones estratégicas. ✅ Desarrollar modelos, bases de datos y procesos automatizados utilizando herramientas como Python, SQL, R y Power BI. ✅ Crear dashboards ejecutivos e indicadores que generen valor para el negocio. ✅ Analizar tendencias de los mercados de energía y gas natural. ✅ Impulsar la digitalización y automatización de procesos mediante tecnologías innovadoras e IA. ✅ Colaborar con equipos multidisciplinarios en proyectos de alto impacto. Buscamos talento con: ✔️ Formación en Ciencia de Datos, Actuaría, Matemáticas Aplicadas, Ingeniería o disciplinas afines. ✔️ Experiencia en Python, SQL, Power BI, Databricks, AWS y análisis avanzado de datos. ✔️ Inglés Avanzado para colaborar en entornos globales. ✔️ Pasión por la tecnología, el aprendizaje continuo y la innovación. ✔️ Interés en el sector energético (deseable, no indispensable). ✨ Lo que ofrecemos: Esquema híbrido de trabajo, Prestaciones superiores a las de ley, Seguro de gastos médicos mayores, Seguro de vida, Fondo de ahorro, Vales de despensa, Aguinaldo y vacaciones superiores, programas de bienestar integral, capacitación continua y oportunidades de desarrollo profesional, participación en proyectos innovadores con tecnologías de vanguardia y analítica avanzada. ¿Por qué unirte? Porque tendrás la oportunidad de trabajar con grandes volúmenes de datos, tecnologías emergentes e iniciativas que impactan directamente en la evolución del sector energético, dentro de un entorno colaborativo, flexible y orientado al desarrollo de sus colaboradores.",https://mx.linkedin.com/jobs/view/power-gas-data-scientist-at-empresa-confidencial-4436376941,4436376941,,,,,,,,,
ANALISTA DATA INSIGHTS,Coca-Cola FEMSA,"Mexico City, Mexico",REMOTE,,Full-time,Food and Beverage Services,2026-07-03T14:37:30.837746,25,Other,,,"Coca-Cola FEMSA (KOF), es el embotellador más grande del Sistema Coca-Cola a nivel mundial por volumen de ventas, refrescando el mundo en todo momento y lugar. Cada día, millones de personas en Latinoamérica disfrutan nuestros productos. Con más de 97 mil colaboradores, representamos marcas líderes en múltiples territorios. ¡Únete y ayuda a llevar nuestro portafolio a cada rincón! Cuál es el reto? Como Analista de Data Insights, serás el motor técnico detrás de la calidad y disponibilidad de la información. Tu trabajo garantizará que los datos de múltiples proveedores (Nielsen, Storecheck, WorldPanel, Yomp) lleguen limpios, validados y transformados en dashboards e insights que cualquier área del negocio pueda interpretar y usar. Además, participarás activamente en el entrenamiento y mejora continua de modelos de IA. Lo Que Harás Integrar, limpiar y validar datos provenientes de diversas fuentes (SQL, Excel, Power BI, Databricks, Data Lake) Diseñar dashboards interactivos en Power BI accesibles para audiencias no técnicas Documentar procesos, crear manuales y estandarizar metodologías de manejo de datos Entrenar y supervisar modelos de IA (MS Genie) para obtención ágil de información de mercado Colaborar con TI, Marketing y Operaciones para entender necesidades de datos y proveer soluciones Brindar capacitaciones y asesorías a usuarios internos sobre herramientas y plataformas Lo Que Buscamos Ingeniería Industrial, en Sistemas, Matemáticas, Ciencia de Datos o afín 3 años de experiencia en análisis de datos o roles similares SQL avanzado Excel avanzado (Power Query, tablas dinámicas) Power BI (indispensables) Deseable: Cloud Computing, Data Lake, Databricks, conocimientos de IA Trabajo presencial Ciudad de México En Coca-Cola FEMSA la diversidad, la equidad y la inclusión son la base de la innovación, transversalidad del negocio y el crecimiento sostenible. Trabajamos para reflejar y respetar la riqueza de identidades, perspectivas y talentos presentes en las comunidades donde operamos. Ofrecemos igualdad de oportunidades y desarrollo de carrera sin discriminación por edad, origen étnico o indígena, color de piel, nacionalidad, religión o creencias, situación social o migratoria (incluidas personas refugiadas), condición de discapacidad, estado civil, orientación sexual, identidad o expresión de género (incluidas personas trans y no binarias), o cualquier otra condición protegida por legislación aplicable. Promovemos procesos de atracción y selección basados en el talento, la experiencia y el potencial, libres de discriminación y sesgos. Si requieres ajustes razonables o apoyos de accesibilidad durante el proceso de selección, por favor notifícalo al equipo de Atracción de Talento. Queremos que tu experiencia sea respetuosa, inclusiva y justa.",https://mx.linkedin.com/jobs/view/analista-data-insights-at-coca-cola-femsa-4433142713,4433142713,,,,,,,,,
Specialist - Data Engineering,Marsh,Mexico,REMOTE,,Full-time,Insurance and Business Consulting and Services,2026-07-03T14:37:30.837749,25,Engineering,Information Technology,,"AI Python Engineer We are seeking a Python engineer with approximately 3 years of experience to join Marsh AFN team. This role is well suited for a professional who demonstrates strong ownership, and is eager to grow within a fast-moving, AI-driven environment. About The Team The Autonomous Finance (AFN) team is building the next generation of intelligent finance solutions. We work across multiple projects that combine Python engineering, AI agents, ETL pipelines, and cloud/data services to deliver innovative products for finance. We operate in a fast-moving, collaborative environment where experimentation and continuous learning are encouraged. The team embraces AI, machine learning, and cutting-edge technology to solve complex problems and create meaningful impact. Key Responsibilities Contribute to the development and maintenance of Python-based pipeline components Work with AI tools, agents, and skills to support automated document extraction and workflow orchestration Help improve ingestion, parsing, validation, and processing logic across the pipeline Support integrations with external systems and services, including Databricks, GitHub, Azure, PostgreSQL, MongoDB, Copilot and document repositories Assist in debugging, testing, and evaluating AI-assisted outputs Contribute to the reliability, maintainability, and scalability of the platform Proactively learn the business domain, technical stack, and evolving AI tooling Communicate effectively in English with technical and non-technical stakeholders Required Qualifications Around 3 years of professional software development experience Strong proficiency in Python Familiarity with AI tools, agents, and modern AI application workflows Demonstrated ability to work independently, learn quickly, and take initiative Strong English communication skills, both written and verbal Bachelor’s degree in Computer Science, Software Engineering, Information Technology, Artificial Intelligence, Data Science, or a related field preferred Preferred Qualifications Experience with LLM orchestration frameworks such as LangChain or LangGraph Exposure to Databricks, Azure, PostgreSQL, MongoDB, or MLflow Experience building or supporting AI-enabled applications or workflow automation systems Familiarity with document processing, data pipelines, or production-grade automation A proactive mindset and interest in continuous learning Why join our team : We help you be your best through professional development opportunities, interesting work and supportive leaders. We foster a vibrant and inclusive culture where you can work with talented colleagues to create new solutions and have impact for colleagues, clients and communities. Our scale enables us to provide a range of career opportunities, as well as benefits and rewards to enhance your well-being. Marsh (NYSE: MRSH) is a global leader in risk, reinsurance and capital, people and investments, and management consulting, advising clients in 130 countries. With annual revenue of over $27 billion and more than 95,000 colleagues, Marsh helps build the confidence to thrive through the power of perspective. For more information, visit corporate.marsh.com, or follow us on LinkedIn and X. Marsh is committed to creating a diverse, inclusive and flexible work environment. We aim to attract and retain the best people and embrace diversity of age, background, disability, ethnic origin, family duties, gender orientation or expression, marital status, nationality, parental status, personal or social status, political affiliation, race, religion and beliefs, sex/gender, sexual orientation or expression, skin color, or any other characteristic protected by applicable law. Marsh is committed to hybrid work, which includes the flexibility of working remotely and the collaboration, connections and professional development benefits of working together in the office. All Marsh colleagues are expected to be in their local office or working onsite with clients at least three days per week. Office-based teams will identify at least one “anchor day” per week on which their full team will be together in person. R_355987",https://mx.linkedin.com/jobs/view/specialist-data-engineering-at-marsh-4436438278,4436438278,,,,,,,,,
Oliver Wyman - Advanced Analytics Engineer - Mexico City,Oliver Wyman,Mexico City Metropolitan Area,REMOTE,Associate,Full-time,Business Consulting and Services,2026-07-03T14:37:30.837751,25,Engineering,Information Technology,,"About Oliver Wyman Oliver Wyman, a Marsh (NYSE: MRSH) business, is a management consulting firm driven by deep industry insight, bold innovation, and a collaborative approach that cuts through complexity to help organizations navigate their most defining transformative moments. For more information, visit oliverwyman.com, or follow us on LinkedIn and X. Job Overview: We are seeking an experienced Advanced Analytics Engineer to design and build scalable data solutions that support advanced analytics, machine learning, and AI initiatives. This role focuses on developing data pipelines and workflows for structured and unstructured data using Databricks, Python, and PySpark. The ideal candidate is passionate about modern data platforms, distributed computing, API integrations, and enabling data-driven innovation across the organization. Key Responsibilities: Design, develop, and optimize scalable data pipelines using PySpark and Databricks Build workflows to ingest, process, and transform structured and unstructured data Develop data models and reusable datasets for analytics and AI use cases Integrate external systems and enterprise platforms through APIs and modern data interfaces Collaborate with AI engineers and platform teams to support MCP (Model Context Protocol) integrations and AI-driven workflows Collaborate with data scientists, AI engineers, and business stakeholders to support advanced analytics initiatives Implement data quality, governance, monitoring, and observability best practices Optimize performance and scalability of distributed data processing environments Support batch and real-time data processing architectures Contribute to CI/CD pipelines and DataOps best practices Document technical solutions, workflows, and operational procedures Experience Required: 2+ years of experience in Data Engineering, Analytics Engineering, or related roles Strong hands-on experience with Python, PySpark, Databricks, and SQL Experience designing and developing scalable ETL/ELT pipelines and distributed data processing solutions Experience working with structured, semi-structured, and unstructured data Experience building and integrating APIs and enterprise data services Experience supporting advanced analytics, AI, or machine learning initiatives Strong understanding of modern lakehouse and cloud-based data architectures Experience with workflow orchestration, automation, and CI/CD pipelines Familiarity with cloud platforms such as AWS, Azure, or GCP Experience with streaming and real-time processing technologies is a plus Knowledge of MCP integrations and AI-driven workflow architectures is a plus Skills and Attributes: Excellent problem-solving and analytical thinking skills with ability to solve complex data challenges Strong ability to design scalable and efficient data solutions in fast-paced environments Self-starter with strong ownership mindset and ability to work independently with minimal supervision Strong curiosity and desire to learn emerging technologies and modern data/AI practices Ability to interpret data trends and generate actionable insights for technical and business stakeholders Strong collaboration skills with ability to work effectively across engineering, analytics, AI, and business teams Effective communication skills with ability to explain technical concepts to non-technical audiences Strong attention to detail with focus on data quality, reliability, and operational excellence Ability to manage multiple priorities and adapt quickly to changing business needs Strong relationship-building skills and ability to influence stakeholders across the organization Passion for innovation, automation, and continuous improvement Ability to thrive in highly dynamic and evolving technology environments Oliver Wyman is a business of Marsh (NYSE: MRSH), a global leader in risk, reinsurance and capital, people and investments, and management consulting, advising clients in 130 countries. With annual revenue of over $27 billion and more than 95,000 colleagues, Marsh helps build the confidence to thrive through the power of perspective. For more information, visit oliverwyman.com, or follow us on LinkedIn and X. Marsh is committed to creating a diverse, inclusive and flexible work environment. We aim to attract and retain the best people and embrace diversity of age, background, disability, ethnic origin, family duties, gender orientation or expression, marital status, nationality, parental status, personal or social status, political affiliation, race, religion and beliefs, sex/gender, sexual orientation or expression, skin color, or any other characteristic protected by applicable law. Marsh is committed to hybrid work, which includes the flexibility of working remotely and the collaboration, connections and professional development benefits of working together in the office. All Marsh colleagues are expected to be in their local office or working onsite with clients at least three days per week. Office-based teams will identify at least one “anchor day” per week on which their full team will be together in person.",https://mx.linkedin.com/jobs/view/oliver-wyman-advanced-analytics-engineer-mexico-city-at-oliver-wyman-4436349558,4436349558,,,,,,,,,
Financial Crime Analytics,Empresa Confidencial,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,Financial Services,2026-07-03T14:37:30.837753,25,Analyst,,,"Role Purpose: Support the design, development, optimization, implementation, and validation of US Anti-Money Laundering Transaction Monitoring models, ensuring timely delivery of the US AML TM Book of Work, required methodology updates, quality control activities, and regulatory-driven commitments. The role provides dedicated analytical and technical capacity to support legacy and strategic TM models, including the US DRA model deployment, while strengthening model documentation, governance, and control execution. The role also contributes to identifying emerging risks, trends, and relevant management information to support methodology amendments and enhance transaction monitoring effectiveness. In addition, the role will help drive innovation by leveraging advanced analytics, automation, AI/ML techniques, Large Language Models, and other next-generation tools to streamline day-to-day activities, improve quality and consistency, strengthen controls, and create capacity for higher-value analytical work. Main Activities: Understanding and reviewing AML Transaction Monitoring models and methodologies for effective transaction monitoring Understanding of customer behavior monitoring and AML scenarios, and the mix of qualitative and quantitative analytical techniques involved Interpret regulatory requirements and their impact on AML models Help to calibrate US AML Models in order to enhance risk coverage for the business Identify and develop processes improvements opportunities by automating where applicable Collaborate with cross functional teams to design, develop and deploy cutting-edge solutions Assist in preparing reporting, presentations and documentation to support regulatory and internal monitoring, governance processes Delivering a large and evolving US AML TM Book of Work within required timelines while supporting regulatory-driven commitments, governance expectations, and internal control requirements. Balancing ongoing model development, methodology updates, quality control, documentation, and implementation activities across legacy and strategic TM models. Supporting the US DRA model deployment and related model adjustments while maintaining continuity of existing AML TM processes. Responding to requests, reviews, and challenges from the OCC, internal governance forums, and other regulatory oversight processes with timely, accurate, and well-documented analysis. Keeping pace with emerging risks, market changes, evolving AML typologies, and advancements in AI/ML and automation technologies. Driving innovation and process improvement while ensuring outputs remain controlled, explainable, auditable, and aligned with regulatory expectations. Requirements: Ensure compliance with AML regulations, internal policies, governance standards, and regulatory expectations applicable to US AML Transaction Monitoring models. Maintain complete, accurate, and auditable documentation to support model development, methodology updates, quality control activities, governance reviews, and regulatory inquiries. Support effective execution of controls, quality reviews, and change management processes related to AML TM models and methodologies. Identify and escalate risks, delivery constraints, control gaps, or data/model issues that may impact regulatory commitments or operational execution. Python, SQL, NLP",https://mx.linkedin.com/jobs/view/financial-crime-analytics-at-empresa-confidencial-4435273603,4435273603,,,,,,,,,
ETL Developer,IBM,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-07-03T14:37:30.837755,93,Business Development,Sales,,"Introduction A career in IBM Consulting is built on long-term client relationships and close collaboration worldwide. You’ll work with leading companies across industries, helping them shape their hybrid cloud and AI journeys. With support from our strategic partners, robust IBM technology, and Red Hat, you’ll have the tools to drive meaningful change and accelerate client impact. At IBM Consulting, curiosity fuels success. You’ll be encouraged to challenge the norm, explore new ideas, and create innovative solutions that deliver real results. Our culture of growth and empathy focuses on your long-term career development while valuing your unique skills and experiences. Your Role And Responsibilities Desire years of experience overall IT: 4-5 Designs, develops, and maintains scalable ETL/ELT data pipelines and applications using Python, Shell scripting, BTEQ using Teradata, Databricks, Snowflake platform. Implements and optimizes SQL across Teradata, Oracle, and other relational databases while contributing to CI/CD automation. Builds and manages cloud infrastructure with AWS and Terraform and leverages AI‑driven productivity tools such as Copilot and Cursor. Ensures best practices in code quality, security, and performance, collaborating with cross‑functional teams to deliver high‑quality, timely solutions. Additional Technology Skills Desired: Possesses advanced programming expertise in Python, Shell scripting, and Spark, with strong data engineering proficiency across Databricks, SQL platforms (Teradata, Snowflake, Oracle), and UNIX environments. Experienced in AWS and Terraform for cloud infrastructure, along with CI/CD tools and DevOps practices. Skilled in debugging, performance optimization, and leveraging AI productivity tools such as Copilot and Cursor. Preferred Education Bachelor's Degree Required Technical And Professional Expertise Desire years of experience overall IT: 4-5 Designs, develops, and maintains scalable ETL/ELT data pipelines and applications using Python, Shell scripting, BTEQ using Teradata, Databricks, Snowflake platform. Implements and optimizes SQL across Teradata, Oracle, and other relational databases while contributing to CI/CD automation. Builds and manages cloud infrastructure with AWS and Terraform and leverages AI‑driven productivity tools such as Copilot and Cursor. Ensures best practices in code quality, security, and performance, collaborating with cross‑functional teams to deliver high‑quality, timely solutions. Additional Technology Skills Desired: Possesses advanced programming expertise in Python, Shell scripting, and Spark, with strong data engineering proficiency across Databricks, SQL platforms (Teradata, Snowflake, Oracle), and UNIX environments. Experienced in AWS and Terraform for cloud infrastructure, along with CI/CD tools and DevOps practices. Skilled in debugging, performance optimization, and leveraging AI productivity tools such as Copilot and Cursor. Advanced english.",https://mx.linkedin.com/jobs/view/etl-developer-at-ibm-4405174167,4405174167,,,,,,,,,
Junior Data Analyst,HSBC,"Azcapotzalco, Mexico City, Mexico",REMOTE,,Full-time,Financial Services,2026-07-03T14:37:30.837757,51,Information Technology,,,"If you’re looking for a career where you can make a real impression, join Global Service Center (GSC) HSBC and discover how valued you’ll be. HSBC is one of the largest banking and financial services organizations in the world, with operations in 64 countries and territories. We aim to be where the growth is, enabling businesses to thrive and economies to prosper, and, ultimately, helping people to fulfil their hopes and realize their ambitions. Role Objective (Role Purpose) Operate within GAC (Global Analytics Centre) in the Information Management / Data Management family, providing a robust data foundation for analytics and reporting. The role focuses on data sourcing , building data lakes and data layers , validation and quality , creation of data marts , supporting business insights , and hosting on Cloud and satellite systems . It also acts as a bridge between IT and Operations in day-to-day delivery, using agile methodologies where applicable. Key Responsibilities Data management and preparation Source data and build structured data lakes. Create data layers and data marts for analytics consumption. Perform discovery of models/tables/fields to support day-to-day operations and execution. Execute core ETL (extract, transform, load) processes and store large datasets. Carry out data modelling activities. Quality, control, and delivery Perform thorough QC (quality control) on own deliverables and follow QC procedures defined by the manager. Maintain ongoing data quality, leveraging new and emerging techniques. Deliver BAU, projects, and ad hoc requests on time and with high quality, meeting SLAs. Identify issues and improvement opportunities and implement best practices. Business and team collaboration Engage with business/functions to translate requirements into actionable/technical instructions. Participate in technical/functional sessions and ensure timely delivery of outputs. Maintain effective communication with the manager, team, and onshore partners; escalate risks or delays promptly. Support peers with technical/data queries and promote collaboration and transparency. Tools and ways of working Use tools such as Excel, SQL, databases (beyond Excel), SAS, Unix, VBA, BigQuery, Python, as well as BI tools and Campaign Manager. Knowledge of Cloud platforms such as GCP, Azure, AWS (valued). Apply agile methodologies for projects and ad hoc work. Risk and compliance (FIM / internal controls) Reassess operational risks associated with the role and demonstrate adherence to internal controls. Comply with applicable laws/regulations and Group compliance policies. Keep work instructions and documentation up to date in line with changes and improvements across BAU/projects/ad hocs. Position Requirements (Knowledge & Experience / Qualifications) Education Bachelor’s degree preferred in: Systems Engineering, Software Development, Computer Science, Analytics, Cloud Development, Robotics. Experience 1–3 years in similar roles. Desirable: knowledge of consumer data management in banking. A plus: experience in database management, data, and cloud. Languages Intermediate English (written and verbal communication). Skills And Competencies Curiosity to learn and research. Strong problem-solving and analytical skills (including data modelling and discovery), and root-cause analysis. Strong communication and interpersonal skills; ability to build relationships. Creativity to propose innovative solutions. A strong team player, comfortable in complex matrix structures with multiple stakeholders. Promote HSBC values and behaviours. Due to the urgent hiring need, candidates with immediate right to work locally and no relocation need will be prioritized. At HSBC we offer our colleagues a greater number of days, so that they can fully enjoy their wedding, take care of the new member of the family, or grieve the loss of a family member. Our paid leave package is at the forefront in Mexico, now you have one more reason to be HSBC and proudly live a culture of well-being, balance and care. HSBC is an equal opportunity employer committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and, opportunities to grow within an inclusive and diverse environment. We encourage applications from all suitably qualified persons irrespective of, but not limited to, their gender or genetic information, sexual orientation, ethnicity, religion, social status, medical care leave requirements, political affiliation, people with disabilities, color, national origin, veteran status, etc., We consider all applications based on merit and suitability to the role. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website. ***Issued By HSBC Electronic Data Process Mexico Private LTD***",https://mx.linkedin.com/jobs/view/junior-data-analyst-at-hsbc-4436451229,4436451229,,,,,,,,,
Databricks Data Engineer,Accenture México,"Mexico City, Mexico",REMOTE,Mid-Senior level,Full-time,Business Consulting and Services,2026-07-03T14:37:30.837759,200,Information Technology,,,"As a Data Engineer , you’ll be a key player in transforming data into actionable insights. You’ll collaborate with cross-functional teams to design and build scalable data solutions that support strategic decision-making. What You’ll Do Design, develop, and maintain ETL/ELT pipelines using Azure Data Factory, Azure Databricks, and other Azure services. Build and evolve data architecture, including models, schemas, and dictionaries. Integrate data from multiple sources, ensuring quality, consistency, and readiness for analytics and operations. Apply data governance policies to ensure security, privacy, and compliance. Collaborate with data scientists, analysts, and business stakeholders to translate requirements into scalable solutions. Stay current with emerging technologies and identify opportunities to enhance data infrastructure. Implement best practices in big data and cloud computing to ensure efficiency and scalability. 4 to 7 years of overall experience in data warehouse, data engineering, ETLs, data mapping, SQL, databases, data lakes or lakehouse 2 years of experience in Databricks, Azure Data Factory and DevOps/CICD automation. Strong knowledge of Azure services: ADLS Gen2, Synapse, SQL Server, ADF, Databricks. Proficiency in Spark and PySpark for distributed data processing. Solid programming skills in Python for scripting and automation. Understanding of data warehousing and relational modeling. Familiarity with compiled languages (Java, Scala) and scripting languages (SQL, R). Excellent communication, problem-solving, and collaboration skills. Growth mindset with a passion for continuous learning and improvement. Experience working in Agile/Scrum teams using tools like JIRA, Teams, and Mural. Knowledge of performance tuning, capacity planning, and production support models.",https://mx.linkedin.com/jobs/view/databricks-data-engineer-at-accenture-m%C3%A9xico-4328108854,4328108854,,,,,,,,,
AWS Data Engineer,"Bluetab, an IBM Company (América)",Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-07-03T14:37:30.837762,25,Information Technology,Engineering,,"En Bluetab, seguimos en crecimiento y estamos en busca de personas como tú, que comparten nuestra pasión por la tecnología. Nos destacamos por ser diferentes a la consultoría tradicional. Aquí, creemos en contratarte para formar parte de nuestra familia. Valoramos la colaboración, el trabajo en equipo y el aprendizaje constante. Para nosotros, cada miembro es esencial, no sólo un número en una lista. Somos un equipo unido y horizontal, y queremos que así siga siendo. Recuerda, ningún marinero se convirtió en experto en aguas tranquilas . Sí, somos exigentes, pero nuestros desafíos también lo son. Aquí te desarrollarás junto a auténticos expertos, en entornos innovadores y siempre a la vanguardia de la tecnología. Valoramos el talento y nos preocupamos por las personas que, además de ser talentosas, son buenas personas. Si te apasiona el trabajo en equipo, disfrutas aprendiendo y te interesa la innovación, ¡estamos ansiosos por conocerte! AWS Data Engineer Responsabilidades Clave Desarrollo de ETL/ELT: Desarrollar, optimizar y mantener jobs de transformación robustos utilizando AWS Glue y PySpark . Calidad y Consistencia: Implementar reglas estrictas de calidad de datos (Data Quality) y controles de reconciliación para asegurar la integridad de la capa Gold. Orquestación: Construir, configurar y documentar máquinas de estado en AWS Step Functions para el dominio de datos asignado. Gobierno y Estándares: Participar activamente en revisiones de código ( code reviews ) y aplicar las mejores prácticas y estándares definidos por el Líder Técnico. Operación y Soporte: Monitorear proactivamente la ejecución de los pipelines, identificar cuellos de botella y resolver incidentes operativos de primera línea (Troubleshooting). Conocimientos Técnicos Requeridos Ecosistema AWS (Operativo): AWS Glue, Amazon S3, AWS Step Functions y Amazon Redshift. Procesamiento y Programación: Python y PySpark (nivel intermedio a avanzado), y SQL avanzado (indispensable para validación y transformación). Formatos de Almacenamiento: Manejo de formatos columnares y capas de almacenamiento modernas como Parquet, Delta Lake o Apache Iceberg . DevOps Base: Control de versiones con Git y comprensión de flujos básicos de integración y despliegue continuo (CI/CD). Modelado de Datos: Nociones sólidas de modelado dimensional (tablas hechos y dimensiones) y dimensiones lentamente cambiantes ( SCD ). Experiencia Esperada Entre 3 y 5 años de experiencia comprobable en Ingeniería de Datos. +2 años de experiencia específica trabajando con el ecosistema de datos de AWS (particularmente Glue, S3 y Redshift). Experiencia práctica en proyectos de Data Lake, Data Warehouse o procesos ETL/ELT a gran escala. Certificaciones Deseables AWS Certified Data Engineer – Associate. ¿Qué estás esperando para unirte a Bluetab, an IBM Company? ¡Queremos saber de ti pronto! En /b promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional. ""Bluetab"" es una empresa del grupo IBM. Bluetab será la entidad contratante. Al proceder con esta solicitud, usted entiende que Bluetab compartirá su información personal con otras filiales de IBM involucradas en su proceso de reclutamiento, selección y contratación, donde quiera que éstas se encuentren. Encontrará más información sobre cómo IBM protege su información personal, incluidas las medidas en caso de transferencia transfronteriza de datos, aquí: https://www.ibm.com/careers/us-en/privacy-policy/"".",https://mx.linkedin.com/jobs/view/aws-data-engineer-at-bluetab-an-ibm-company-am%C3%A9rica-4436368676,4436368676,,,,,,,,,
Data Engineer Analyst,Accenture México,"Mexico City, Mexico",REMOTE,Entry level,Full-time,Business Consulting and Services,2026-07-03T14:37:30.837764,200,Information Technology,,,"HE WORK: Embrace the opportunity to innovate and create! You will perform independently and become a subject matter expert while actively participating in discussions and contributing to solutions for work-related challenges. Your expertise in Data Engineering will be essential in shaping impactful data solutions. We are excited to see how your contributions will drive success and foster a collaborative environment. Develop reusable workflows for data ingestion, quality, transformation, and optimization. Build scalable data pipelines utilizing various tools and technologies. Deploy data solutions into production environments effectively. Migrate data from legacy data warehouses while adhering to cloud architecture principles. Automate data flow processes to enhance consumption efficiency. HERE'S WHAT YOU WILL NEED: Advanced proficiency in Data Engineering. A minimum of 1 year of experience in relevant related skills. Bachelor's Degree in relevant field of studies. BONUS POINTS IF YOU HAVE: Advanced proficiency in Data Access. Advanced proficiency in Data Processing.",https://mx.linkedin.com/jobs/view/data-engineer-analyst-at-accenture-m%C3%A9xico-4328180033,4328180033,,,,,,,,,
